Date;Value
2007-07-23;464
2007-07-24;457
2007-07-25;454
2007-07-26;451
2007-07-27;445
2007-07-28;443
2007-07-29;455
2007-07-30;477
2007-07-31;501
2007-08-01;530
2007-08-02;553
2007-08-03;563
2007-08-04;553
2007-08-05;535
2007-08-06;514
2007-08-07;489
2007-08-08;462
2007-08-09;436
2007-08-10;419
2007-08-11;398
2007-08-12;385
2007-08-13;375
2007-08-14;358
2007-08-15;336
2007-08-16;318
2007-08-17;297
2007-08-18;280
2007-08-19;263
2007-08-20;251
2007-08-21;239
2007-08-22;230
2007-08-23;230
2007-08-24;240
2007-08-25;259
2007-08-26;279
2007-08-27;304
2007-08-28;322
2007-08-29;329
2007-08-30;324
2007-08-31;318
2007-09-01;310
2007-09-02;312
2007-09-03;313
2007-09-04;310
2007-09-05;304
2007-09-06;297
2007-09-07;306
2007-09-08;299
2007-09-09;287
2007-09-10;274
2007-09-11;264
2007-09-12;258
2007-09-13;256
2007-09-14;269
2007-09-15;301
2007-09-16;332
2007-09-17;350
2007-09-18;356
2007-09-19;353
2007-09-20;337
2007-09-21;321
2007-09-22;303
2007-09-23;288
2007-09-24;278
2007-09-25;274
2007-09-26;274
2007-09-27;279
2007-09-28;283
2007-09-29;281
2007-09-30;273
2007-10-01;264
2007-10-02;257
2007-10-03;252
2007-10-04;249
2007-10-05;247
2007-10-06;244
2007-10-07;237
2007-10-08;228
2007-10-11;190
2007-10-14;150
2007-10-17;136
2007-10-18;119
2007-10-19;105
2007-10-20;100
2007-10-21;95
2007-10-22;101
2007-10-23;93
2007-10-24;85
2007-10-25;76
2007-10-28;51
2007-10-31;29
2007-11-01;16
2007-11-07;70
2007-11-12;0
2008-01-01;67
2008-01-02;69
2008-01-03;70
2008-01-04;71
2008-01-05;73
2008-01-06;73
2008-01-07;74
2008-01-08;74
2008-01-09;74
2008-01-10;72
2008-01-11;70
2008-01-12;67
2008-01-13;64
2008-01-14;61
2008-01-15;58
2008-01-16;54
2008-01-17;50
2008-01-18;46
2008-01-19;41
2008-01-20;37
2008-01-21;33
2008-01-22;29
2008-01-23;25
2008-01-24;22
2008-01-25;19
2008-01-26;16
2008-01-27;14
2008-01-28;12
2008-01-29;10
2008-01-30;7
2008-01-31;4
2008-02-01;1
2008-02-02;-2
2008-02-03;-6
2008-02-04;-9
2008-02-05;-12
2008-02-06;-15
2008-02-07;-18
2008-02-08;-22
2008-02-09;-26
2008-02-10;-30
2008-02-11;-33
2008-02-12;-37
2008-02-13;-41
2008-02-14;-44
2008-02-15;-47
2008-02-16;-51
2008-02-17;-55
2008-02-18;-58
2008-02-19;-60
2008-02-20;-63
2008-02-21;-66
2008-02-22;-69
2008-02-23;-72
2008-02-24;-75
2008-02-25;-78
2008-02-26;-80
2008-02-27;-82
2008-02-28;-83
2008-02-29;-85
2008-03-01;-86
2008-03-02;-86
2008-03-03;-88
2008-03-04;-89
2008-03-05;-91
2008-03-06;-93
2008-03-07;-95
2008-03-08;-98
2008-03-09;-100
2008-03-10;-101
2008-03-11;-102
2008-03-12;-103
2008-03-13;-104
2008-03-14;-106
2008-03-15;-108
2008-03-16;-110
2008-03-17;-112
2008-03-18;-113
2008-03-19;-114
2008-03-20;-116
2008-03-21;-119
2008-03-22;-121
2008-03-23;-123
2008-03-24;-124
2008-03-25;-125
2008-03-26;-125
2008-03-27;-126
2008-03-28;-127
2008-03-29;-127
2008-03-30;-128
2008-03-31;-129
2008-04-01;-131
2008-04-02;-132
2008-04-03;-133
2008-04-04;-135
2008-04-05;-135
2008-04-06;-135
2008-04-07;-135
2008-04-08;-135
2008-04-09;-135
2008-04-10;-135
2008-04-11;-136
2008-04-12;-137
2008-04-13;-138
2008-04-14;-139
2008-04-15;-140
2008-04-16;-142
2008-04-17;-143
2008-04-18;-145
2008-04-19;-146
2008-04-20;-147
2008-04-21;-147
2008-04-22;-147
2008-04-23;-147
2008-04-24;-147
2008-04-25;-146
2008-04-26;-145
2008-04-27;-144
2008-04-28;-143
2008-04-29;-143
2008-04-30;-142
2008-05-01;-141
2008-05-02;-139
2008-05-03;-138
2008-05-04;-136
2008-05-05;-135
2008-05-06;-135
2008-05-07;-135
2008-05-08;-136
2008-05-09;-137
2008-05-10;-137
2008-05-11;-138
2008-05-12;-139
2008-05-13;-136
2008-05-14;-132
2008-05-15;-123
2008-05-16;-105
2008-05-17;-70
2008-05-18;-7
2008-05-19;57
2008-05-20;132
2008-05-21;248
2008-05-22;408
